timestamp,eye_state,fatigue_score,fatigue_risk
272,0,0.9666666666666667,High
273,0,0.9666666666666667,High
274,0,0.9666666666666667,High
275,0,0.9666666666666667,High
276,0,0.9666666666666667,High
277,0,0.9666666666666667,High
278,0,0.9666666666666667,High
279,0,0.9666666666666667,High
280,0,0.9666666666666667,High
281,0,0.9666666666666667,High
282,0,0.9666666666666667,High
283,0,0.9666666666666667,High
284,0,0.9666666666666667,High
285,0,0.9666666666666667,High
286,0,0.9666666666666667,High
287,0,0.9666666666666667,High
288,0,0.9666666666666667,High
289,0,0.9666666666666667,High
290,1,0.95,High
291,0,0.95,High
292,0,0.95,High
293,0,0.95,High
294,0,0.95,High
295,0,0.95,High
296,0,0.95,High
297,0,0.95,High
298,0,0.95,High
299,0,0.95,High
300,0,0.95,High
301,1,0.9333333333333333,High
302,0,0.9333333333333333,High
303,0,0.9333333333333333,High
304,0,0.9333333333333333,High
305,0,0.9333333333333333,High
306,0,0.9333333333333333,High
307,0,0.9333333333333333,High
308,0,0.9333333333333333,High
309,1,0.9166666666666666,High
310,0,0.9166666666666666,High
311,0,0.9166666666666666,High
312,0,0.9166666666666666,High
313,0,0.9166666666666666,High
314,0,0.9166666666666666,High
315,0,0.9166666666666666,High
316,0,0.9166666666666666,High
317,0,0.9166666666666666,High
318,0,0.9166666666666666,High
319,0,0.9166666666666666,High
320,0,0.9166666666666666,High
321,0,0.9166666666666666,High
322,0,0.9166666666666666,High
323,0,0.9166666666666666,High
324,0,0.9166666666666666,High
325,0,0.9166666666666666,High
326,0,0.9333333333333333,High
327,0,0.9333333333333333,High
328,0,0.9333333333333333,High
329,0,0.9333333333333333,High
330,0,0.95,High
331,0,0.95,High
332,0,0.95,High
333,0,0.95,High
334,0,0.95,High
335,0,0.95,High
336,0,0.95,High
337,0,0.95,High
338,0,0.95,High
339,0,0.95,High
340,0,0.95,High
341,0,0.95,High
342,0,0.95,High
343,0,0.95,High
344,0,0.95,High
345,0,0.95,High
346,0,0.95,High
347,0,0.95,High
348,0,0.95,High
349,0,0.95,High
350,1,0.95,High
351,0,0.95,High
352,0,0.95,High
353,0,0.95,High
354,0,0.95,High
355,0,0.95,High
356,0,0.95,High
357,0,0.95,High
358,0,0.95,High
359,0,0.95,High
360,0,0.95,High
361,0,0.9666666666666667,High
362,0,0.9666666666666667,High
363,0,0.9666666666666667,High
364,0,0.9666666666666667,High
365,0,0.9666666666666667,High
366,0,0.9666666666666667,High
367,0,0.9666666666666667,High
368,0,0.9666666666666667,High
369,0,0.9833333333333333,High
370,0,0.9833333333333333,High
371,0,0.9833333333333333,High
372,0,0.9833333333333333,High
373,0,0.9833333333333333,High
374,0,0.9833333333333333,High
375,0,0.9833333333333333,High
376,0,0.9833333333333333,High
377,0,0.9833333333333333,High
378,0,0.9833333333333333,High
379,0,0.9833333333333333,High
380,0,0.9833333333333333,High
381,0,0.9833333333333333,High
382,0,0.9833333333333333,High
383,0,0.9833333333333333,High
384,0,0.9833333333333333,High
385,0,0.9833333333333333,High
386,0,0.9833333333333333,High
387,0,0.9833333333333333,High
388,0,0.9833333333333333,High
389,0,0.9833333333333333,High
390,0,0.9833333333333333,High
391,0,0.9833333333333333,High
392,0,0.9833333333333333,High
393,0,0.9833333333333333,High
394,0,0.9833333333333333,High
395,0,0.9833333333333333,High
396,0,0.9833333333333333,High
397,0,0.9833333333333333,High
398,0,0.9833333333333333,High
399,0,0.9833333333333333,High
400,0,0.9833333333333333,High
401,0,0.9833333333333333,High
402,0,0.9833333333333333,High
403,0,0.9833333333333333,High
404,0,0.9833333333333333,High
405,0,0.9833333333333333,High
406,0,0.9833333333333333,High
407,0,0.9833333333333333,High
408,0,0.9833333333333333,High
409,0,0.9833333333333333,High
410,0,1.0,High
411,0,1.0,High
412,0,1.0,High
413,0,1.0,High
414,0,1.0,High
415,0,1.0,High
416,0,1.0,High
417,0,1.0,High
418,0,1.0,High
419,0,1.0,High
420,0,1.0,High
421,0,1.0,High
422,1,0.9833333333333333,High
423,1,0.9666666666666667,High
424,1,0.95,High
425,1,0.9333333333333333,High
426,0,0.9333333333333333,High
427,0,0.9333333333333333,High
428,0,0.9333333333333333,High
429,0,0.9333333333333333,High
430,0,0.9333333333333333,High
431,0,0.9333333333333333,High
432,0,0.9333333333333333,High
433,0,0.9333333333333333,High
434,0,0.9333333333333333,High
435,0,0.9333333333333333,High
436,0,0.9333333333333333,High
437,0,0.9333333333333333,High
438,0,0.9333333333333333,High
439,0,0.9333333333333333,High
440,0,0.9333333333333333,High
441,0,0.9333333333333333,High
442,0,0.9333333333333333,High
443,0,0.9333333333333333,High
444,0,0.9333333333333333,High
445,0,0.9333333333333333,High
446,0,0.9333333333333333,High
447,0,0.9333333333333333,High
448,0,0.9333333333333333,High
449,0,0.9333333333333333,High
450,0,0.9333333333333333,High
451,0,0.9333333333333333,High
452,0,0.9333333333333333,High
453,0,0.9333333333333333,High
454,0,0.9333333333333333,High
455,0,0.9333333333333333,High
456,0,0.9333333333333333,High
457,0,0.9333333333333333,High
458,0,0.9333333333333333,High
459,0,0.9333333333333333,High
460,0,0.9333333333333333,High
461,0,0.9333333333333333,High
462,0,0.9333333333333333,High
463,0,0.9333333333333333,High
464,0,0.9333333333333333,High
465,0,0.9333333333333333,High
466,0,0.9333333333333333,High
467,0,0.9333333333333333,High
468,0,0.9333333333333333,High
469,0,0.9333333333333333,High
470,0,0.9333333333333333,High
471,0,0.9333333333333333,High
472,0,0.9333333333333333,High
473,1,0.9166666666666666,High
474,0,0.9166666666666666,High
475,0,0.9166666666666666,High
476,0,0.9166666666666666,High
477,0,0.9166666666666666,High
478,0,0.9166666666666666,High
479,1,0.9,High
480,0,0.9,High
481,0,0.9,High
482,0,0.9166666666666666,High
483,0,0.9333333333333333,High
484,0,0.95,High
485,0,0.9666666666666667,High
486,0,0.9666666666666667,High
487,0,0.9666666666666667,High
488,0,0.9666666666666667,High
489,0,0.9666666666666667,High
490,0,0.9666666666666667,High
491,0,0.9666666666666667,High
492,0,0.9666666666666667,High
493,0,0.9666666666666667,High
494,0,0.9666666666666667,High
495,0,0.9666666666666667,High
496,0,0.9666666666666667,High
497,0,0.9666666666666667,High
498,0,0.9666666666666667,High
499,0,0.9666666666666667,High
500,0,0.9666666666666667,High
501,0,0.9666666666666667,High
502,0,0.9666666666666667,High
503,0,0.9666666666666667,High
504,0,0.9666666666666667,High
505,0,0.9666666666666667,High
506,0,0.9666666666666667,High
507,0,0.9666666666666667,High
508,0,0.9666666666666667,High
509,0,0.9666666666666667,High
510,0,0.9666666666666667,High
511,0,0.9666666666666667,High
512,0,0.9666666666666667,High
513,0,0.9666666666666667,High
514,0,0.9666666666666667,High
515,0,0.9666666666666667,High
516,0,0.9666666666666667,High
517,0,0.9666666666666667,High
518,0,0.9666666666666667,High
519,0,0.9666666666666667,High
520,0,0.9666666666666667,High
521,0,0.9666666666666667,High
522,0,0.9666666666666667,High
523,0,0.9666666666666667,High
524,0,0.9666666666666667,High
525,0,0.9666666666666667,High
526,0,0.9666666666666667,High
527,0,0.9666666666666667,High
528,0,0.9666666666666667,High
529,0,0.9666666666666667,High
530,0,0.9666666666666667,High
531,0,0.9666666666666667,High
532,0,0.9666666666666667,High
533,0,0.9833333333333333,High
534,0,0.9833333333333333,High
535,0,0.9833333333333333,High
536,0,0.9833333333333333,High
537,0,0.9833333333333333,High
538,0,0.9833333333333333,High
539,0,1.0,High
540,0,1.0,High
541,0,1.0,High
542,0,1.0,High
543,0,1.0,High
544,0,1.0,High
545,0,1.0,High
546,0,1.0,High
547,0,1.0,High
548,1,0.9833333333333333,High
549,1,0.9666666666666667,High
550,0,0.9666666666666667,High
551,0,0.9666666666666667,High
552,0,0.9666666666666667,High
553,0,0.9666666666666667,High
554,0,0.9666666666666667,High
555,0,0.9666666666666667,High
556,0,0.9666666666666667,High
557,0,0.9666666666666667,High
558,0,0.9666666666666667,High
559,0,0.9666666666666667,High
560,0,0.9666666666666667,High
561,0,0.9666666666666667,High
562,0,0.9666666666666667,High
563,0,0.9666666666666667,High
564,0,0.9666666666666667,High
565,0,0.9666666666666667,High
566,0,0.9666666666666667,High
567,0,0.9666666666666667,High
568,0,0.9666666666666667,High
569,0,0.9666666666666667,High
570,1,0.95,High
571,0,0.95,High
572,0,0.95,High
573,0,0.95,High
574,0,0.95,High
575,0,0.95,High
576,0,0.95,High
577,0,0.95,High
578,0,0.95,High
579,0,0.95,High
580,0,0.95,High
581,0,0.95,High
582,0,0.95,High
583,0,0.95,High
584,0,0.95,High
585,0,0.95,High
586,0,0.95,High
587,0,0.95,High
588,0,0.95,High
589,0,0.95,High
590,0,0.95,High
591,0,0.95,High
592,0,0.95,High
593,0,0.95,High
594,1,0.9333333333333333,High
595,0,0.9333333333333333,High
596,0,0.9333333333333333,High
597,0,0.9333333333333333,High
598,0,0.9333333333333333,High
599,0,0.9333333333333333,High
600,0,0.9333333333333333,High
601,0,0.9333333333333333,High
602,0,0.9333333333333333,High
603,0,0.9333333333333333,High
604,0,0.9333333333333333,High
605,0,0.9333333333333333,High
606,0,0.9333333333333333,High
607,0,0.9333333333333333,High
608,0,0.95,High
609,0,0.9666666666666667,High
610,0,0.9666666666666667,High
611,0,0.9666666666666667,High
612,0,0.9666666666666667,High
613,0,0.9666666666666667,High
614,0,0.9666666666666667,High
615,0,0.9666666666666667,High
616,0,0.9666666666666667,High
617,0,0.9666666666666667,High
618,0,0.9666666666666667,High
619,0,0.9666666666666667,High
620,0,0.9666666666666667,High
621,0,0.9666666666666667,High
622,0,0.9666666666666667,High
623,0,0.9666666666666667,High
624,0,0.9666666666666667,High
625,0,0.9666666666666667,High
626,0,0.9666666666666667,High
627,0,0.9666666666666667,High
628,0,0.9666666666666667,High
629,0,0.9666666666666667,High
630,0,0.9833333333333333,High
631,0,0.9833333333333333,High
632,0,0.9833333333333333,High
633,0,0.9833333333333333,High
634,0,0.9833333333333333,High
635,0,0.9833333333333333,High
636,0,0.9833333333333333,High
637,0,0.9833333333333333,High
638,0,0.9833333333333333,High
639,0,0.9833333333333333,High
640,0,0.9833333333333333,High
641,1,0.9666666666666667,High
642,0,0.9666666666666667,High
643,0,0.9666666666666667,High
644,0,0.9666666666666667,High
645,0,0.9666666666666667,High
646,0,0.9666666666666667,High
647,0,0.9666666666666667,High
648,0,0.9666666666666667,High
649,0,0.9666666666666667,High
650,0,0.9666666666666667,High
651,0,0.9666666666666667,High
652,0,0.9666666666666667,High
653,0,0.9666666666666667,High
654,0,0.9833333333333333,High
655,0,0.9833333333333333,High
656,0,0.9833333333333333,High
657,0,0.9833333333333333,High
658,0,0.9833333333333333,High
659,0,0.9833333333333333,High
660,0,0.9833333333333333,High
661,0,0.9833333333333333,High
662,0,0.9833333333333333,High
663,0,0.9833333333333333,High
664,0,0.9833333333333333,High
665,0,0.9833333333333333,High
666,0,0.9833333333333333,High
667,0,0.9833333333333333,High
668,0,0.9833333333333333,High
669,0,0.9833333333333333,High
670,0,0.9833333333333333,High
671,0,0.9833333333333333,High
672,0,0.9833333333333333,High
673,0,0.9833333333333333,High
674,0,0.9833333333333333,High
675,0,0.9833333333333333,High
676,0,0.9833333333333333,High
677,0,0.9833333333333333,High
678,0,0.9833333333333333,High
679,0,0.9833333333333333,High
680,0,0.9833333333333333,High
681,0,0.9833333333333333,High
682,0,0.9833333333333333,High
683,0,0.9833333333333333,High
684,0,0.9833333333333333,High
685,0,0.9833333333333333,High
686,0,0.9833333333333333,High
687,0,0.9833333333333333,High
688,0,0.9833333333333333,High
689,0,0.9833333333333333,High
690,0,0.9833333333333333,High
691,0,0.9833333333333333,High
692,0,0.9833333333333333,High
693,0,0.9833333333333333,High
694,0,0.9833333333333333,High
695,0,0.9833333333333333,High
696,0,0.9833333333333333,High
697,0,0.9833333333333333,High
698,0,0.9833333333333333,High
699,0,0.9833333333333333,High
700,0,0.9833333333333333,High
701,0,1.0,High
702,0,1.0,High
703,0,1.0,High
704,0,1.0,High
705,0,1.0,High
706,0,1.0,High
707,0,1.0,High
708,0,1.0,High
709,0,1.0,High
710,0,1.0,High
711,0,1.0,High
712,0,1.0,High
713,0,1.0,High
714,0,1.0,High
715,1,0.9833333333333333,High
716,0,0.9833333333333333,High
717,0,0.9833333333333333,High
718,0,0.9833333333333333,High
719,0,0.9833333333333333,High
720,0,0.9833333333333333,High
721,0,0.9833333333333333,High
722,0,0.9833333333333333,High
723,0,0.9833333333333333,High
724,0,0.9833333333333333,High
725,0,0.9833333333333333,High
726,0,0.9833333333333333,High
727,1,0.9666666666666667,High
728,0,0.9666666666666667,High
729,0,0.9666666666666667,High
730,0,0.9666666666666667,High
731,0,0.9666666666666667,High
732,0,0.9666666666666667,High
733,0,0.9666666666666667,High
734,0,0.9666666666666667,High
735,0,0.9666666666666667,High
736,0,0.9666666666666667,High
737,0,0.9666666666666667,High
738,0,0.9666666666666667,High
739,0,0.9666666666666667,High
740,0,0.9666666666666667,High
741,0,0.9666666666666667,High
742,0,0.9666666666666667,High
743,0,0.9666666666666667,High
744,0,0.9666666666666667,High
745,0,0.9666666666666667,High
746,0,0.9666666666666667,High
747,0,0.9666666666666667,High
748,0,0.9666666666666667,High
749,0,0.9666666666666667,High
750,0,0.9666666666666667,High
751,0,0.9666666666666667,High
752,0,0.9666666666666667,High
753,0,0.9666666666666667,High
754,0,0.9666666666666667,High
755,0,0.9666666666666667,High
756,0,0.9666666666666667,High
757,0,0.9666666666666667,High
758,0,0.9666666666666667,High
759,0,0.9666666666666667,High
760,0,0.9666666666666667,High
761,0,0.9666666666666667,High
762,0,0.9666666666666667,High
763,0,0.9666666666666667,High
764,0,0.9666666666666667,High
765,0,0.9666666666666667,High
766,0,0.9666666666666667,High
767,0,0.9666666666666667,High
768,0,0.9666666666666667,High
769,0,0.9666666666666667,High
770,0,0.9666666666666667,High
771,0,0.9666666666666667,High
772,0,0.9666666666666667,High
773,0,0.9666666666666667,High
774,0,0.9666666666666667,High
775,0,0.9833333333333333,High
776,0,0.9833333333333333,High
777,0,0.9833333333333333,High
778,0,0.9833333333333333,High
779,0,0.9833333333333333,High
780,0,0.9833333333333333,High
781,0,0.9833333333333333,High
782,0,0.9833333333333333,High
783,0,0.9833333333333333,High
784,0,0.9833333333333333,High
785,0,0.9833333333333333,High
786,0,0.9833333333333333,High
787,0,1.0,High
788,0,1.0,High
789,0,1.0,High
790,0,1.0,High
791,0,1.0,High
792,0,1.0,High
793,0,1.0,High
794,0,1.0,High
795,0,1.0,High
796,0,1.0,High
797,0,1.0,High
798,0,1.0,High
799,0,1.0,High
800,0,1.0,High
801,0,1.0,High
802,0,1.0,High
803,0,1.0,High
804,0,1.0,High
805,0,1.0,High
806,0,1.0,High
807,0,1.0,High
808,0,1.0,High
809,0,1.0,High
810,0,1.0,High
811,0,1.0,High
812,0,1.0,High
813,0,1.0,High
814,0,1.0,High
815,0,1.0,High
816,0,1.0,High
817,0,1.0,High
818,0,1.0,High
819,0,1.0,High
820,0,1.0,High
821,0,1.0,High
822,0,1.0,High
823,0,1.0,High
824,0,1.0,High
825,0,1.0,High
826,0,1.0,High
827,0,1.0,High
828,0,1.0,High
829,0,1.0,High
830,0,1.0,High
831,0,1.0,High
832,0,1.0,High
833,0,1.0,High
834,0,1.0,High
835,0,1.0,High
836,0,1.0,High
837,0,1.0,High
838,0,1.0,High
839,0,1.0,High
840,0,1.0,High
841,0,1.0,High
842,0,1.0,High
843,0,1.0,High
844,0,1.0,High
845,0,1.0,High
846,0,1.0,High
847,0,1.0,High
848,0,1.0,High
849,0,1.0,High
850,0,1.0,High
851,0,1.0,High
852,0,1.0,High
853,0,1.0,High
854,0,1.0,High
855,0,1.0,High
856,0,1.0,High
857,0,1.0,High
858,0,1.0,High
859,1,0.9833333333333333,High
860,0,0.9833333333333333,High
861,0,0.9833333333333333,High
862,0,0.9833333333333333,High
863,0,0.9833333333333333,High
864,0,0.9833333333333333,High
865,0,0.9833333333333333,High
866,0,0.9833333333333333,High
867,0,0.9833333333333333,High
868,1,0.9666666666666667,High
869,0,0.9666666666666667,High
870,0,0.9666666666666667,High
871,0,0.9666666666666667,High
872,0,0.9666666666666667,High
873,0,0.9666666666666667,High
874,0,0.9666666666666667,High
875,0,0.9666666666666667,High
876,0,0.9666666666666667,High
877,0,0.9666666666666667,High
878,0,0.9666666666666667,High
879,0,0.9666666666666667,High
880,0,0.9666666666666667,High
881,0,0.9666666666666667,High
882,0,0.9666666666666667,High
883,0,0.9666666666666667,High
884,0,0.9666666666666667,High
885,0,0.9666666666666667,High
886,0,0.9666666666666667,High
887,0,0.9666666666666667,High
888,0,0.9666666666666667,High
889,0,0.9666666666666667,High
890,0,0.9666666666666667,High
891,0,0.9666666666666667,High
892,0,0.9666666666666667,High
893,0,0.9666666666666667,High
894,0,0.9666666666666667,High
895,0,0.9666666666666667,High
896,0,0.9666666666666667,High
897,0,0.9666666666666667,High
898,0,0.9666666666666667,High
899,0,0.9666666666666667,High
900,0,0.9666666666666667,High
901,0,0.9666666666666667,High
902,0,0.9666666666666667,High
903,0,0.9666666666666667,High
904,0,0.9666666666666667,High
905,0,0.9666666666666667,High
906,0,0.9666666666666667,High
907,0,0.9666666666666667,High
908,0,0.9666666666666667,High
909,0,0.9666666666666667,High
910,0,0.9666666666666667,High
911,0,0.9666666666666667,High
912,0,0.9666666666666667,High
913,0,0.9666666666666667,High
914,0,0.9666666666666667,High
915,0,0.9666666666666667,High
916,0,0.9666666666666667,High
917,0,0.9666666666666667,High
918,0,0.9666666666666667,High
919,1,0.9666666666666667,High
920,0,0.9666666666666667,High
921,0,0.9666666666666667,High
922,0,0.9666666666666667,High
923,0,0.9666666666666667,High
924,0,0.9666666666666667,High
925,0,0.9666666666666667,High
926,0,0.9666666666666667,High
927,0,0.9666666666666667,High
928,0,0.9833333333333333,High
929,0,0.9833333333333333,High
930,0,0.9833333333333333,High
931,0,0.9833333333333333,High
932,0,0.9833333333333333,High
933,0,0.9833333333333333,High
934,0,0.9833333333333333,High
935,0,0.9833333333333333,High
936,0,0.9833333333333333,High
937,0,0.9833333333333333,High
938,0,0.9833333333333333,High
939,0,0.9833333333333333,High
940,0,0.9833333333333333,High
941,0,0.9833333333333333,High
942,0,0.9833333333333333,High
943,0,0.9833333333333333,High
944,0,0.9833333333333333,High
945,0,0.9833333333333333,High
946,0,0.9833333333333333,High
947,0,0.9833333333333333,High
948,0,0.9833333333333333,High
949,0,0.9833333333333333,High
950,1,0.9666666666666667,High
951,0,0.9666666666666667,High
952,1,0.95,High
953,0,0.95,High
954,0,0.95,High
955,0,0.95,High
956,0,0.95,High
957,0,0.95,High
958,0,0.95,High
959,0,0.95,High
960,0,0.95,High
961,0,0.95,High
962,0,0.95,High
963,0,0.95,High
964,0,0.95,High
965,0,0.95,High
966,0,0.95,High
967,0,0.95,High
968,0,0.95,High
969,0,0.95,High
970,0,0.95,High
971,0,0.95,High
972,0,0.95,High
973,0,0.95,High
974,0,0.95,High
975,0,0.95,High
976,0,0.95,High
977,0,0.95,High
978,0,0.95,High
979,0,0.9666666666666667,High
980,1,0.95,High
981,0,0.95,High
982,0,0.95,High
983,0,0.95,High
984,0,0.95,High
985,0,0.95,High
986,0,0.95,High
987,0,0.95,High
988,0,0.95,High
989,0,0.95,High
990,0,0.95,High
991,0,0.95,High
992,0,0.95,High
993,0,0.95,High
994,0,0.95,High
995,0,0.95,High
996,0,0.95,High
997,0,0.95,High
998,0,0.95,High
999,0,0.95,High
1000,0,0.95,High
1001,0,0.95,High
1002,0,0.95,High
1003,0,0.95,High
1004,0,0.95,High
1005,0,0.95,High
1006,0,0.95,High
1007,0,0.95,High
1008,0,0.95,High
1009,0,0.95,High
1010,0,0.9666666666666667,High
1011,0,0.9666666666666667,High
1012,0,0.9833333333333333,High
1013,0,0.9833333333333333,High
1014,0,0.9833333333333333,High
1015,0,0.9833333333333333,High
1016,0,0.9833333333333333,High
1017,0,0.9833333333333333,High
1018,0,0.9833333333333333,High
1019,0,0.9833333333333333,High
1020,0,0.9833333333333333,High
1021,0,0.9833333333333333,High
1022,0,0.9833333333333333,High
1023,0,0.9833333333333333,High
1024,0,0.9833333333333333,High
1025,0,0.9833333333333333,High
1026,0,0.9833333333333333,High
1027,0,0.9833333333333333,High
1028,0,0.9833333333333333,High
1029,0,0.9833333333333333,High
1030,0,0.9833333333333333,High
1031,0,0.9833333333333333,High
1032,0,0.9833333333333333,High
